floor_idx,point_idx,x_mm,y_mm,r_mm,t_mm
16.0,14.0,505.260009765625,-30.0,0.0,0.0
16.0,15.0,521.0399780273438,-30.0,0.0,0.0
16.0,16.0,536.8200073242188,-30.0,0.0,0.0
16.0,17.0,552.6599731445312,-24.0,0.0,0.0
16.0,18.0,568.4400024414062,0.0,0.0,0.0
16.0,19.0,584.219970703125,0.0,0.0,0.0
16.0,20.0,600.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.5
8.0,1.0,240.0,-24.0,0.0,0.0
8.0,2.0,254.2105255126953,-24.0,0.0,0.0
8.0,3.0,268.4210510253906,-24.0,0.0,0.0
8.0,4.0,291.86895751953125,-23.036636352539062,0.0,0.0
8.0,5.0,305.988525390625,-22.504711151123047,0.0,0.0
8.0,6.0,319.2402038574219,-22.44611358642578,0.0,0.0
8.0,7.0,331.9111328125,-9.173248291015625,0.0,0.0
8.0,8.0,342.51806640625,-10.314199447631836,0.0,0.0
8.0,9.0,353.4506530761719,-10.793463706970215,0.0,0.0
8.0,10.0,366.1858215332031,-13.896745681762695,0.0,0.0
8.0,11.0,379.2638854980469,-14.087217330932617,0.0,0.0
8.0,12.0,392.1163330078125,-11.313244819641113,0.0,0.0
8.0,13.0,406.064697265625,-11.224004745483398,0.0,0.0
8.0,14.0,421.560791015625,-11.701191902160645,0.0,0.0
8.0,15.0,435.1979064941406,-23.57567596435547,0.0,0.0
8.0,16.0,449.1201477050781,-23.95318031311035,0.0,0.0
8.0,17.0,463.1523742675781,-23.993513107299805,0.0,0.0
8.0,18.0,481.5789489746094,-24.0,0.0,0.0
8.0,19.0,495.7894592285156,-24.0,0.0,0.0
8.0,20.0,510.0,-24.0,0.0,0.0
9.0,1.0,255.0,-24.0,0.0,0.0
9.0,2.0,268.618408203125,-24.0,0.0,0.0
9.0,3.0,282.2368469238281,-24.0,0.0,0.0
9.0,4.0,304.32489013671875,-23.16560173034668,0.0,0.0
9.0,5.0,317.6339111328125,-22.664548873901367,0.0,0.0
9.0,6.0,330.539794921875,-22.634204864501953,0.0,0.0
9.0,7.0,343.38372802734375,-9.390739440917969,0.0,0.0
9.0,8.0,352.8541564941406,-10.36822509765625,0.0,0.0
9.0,9.0,363.7218933105469,-10.850813865661621,0.0,0.0
9.0,10.0,376.1587829589844,-13.962569236755371,0.0,0.0
9.0,11.0,388.74359130859375,-14.113061904907227,0.0,0.0
9.0,12.0,401.0710144042969,-11.330507278442383,0.0,0.0
9.0,13.0,414.5503845214844,-11.184789657592773,0.0,0.0
9.0,14.0,429.41754150390625,-11.704261779785156,0.0,0.0
9.0,15.0,442.44061279296875,-23.474180221557617,0.0,0.0
9.0,16.0,455.8317565917969,-23.880958557128906,0.0,0.0
9.0,17.0,469.27972412109375,-23.89826202392578,0.0,0.0
9.0,18.0,486.5131530761719,-24.0,0.0,0.0
9.0,19.0,500.131591796875,-24.0,0.0,0.0
9.0,20.0,513.75,-24.0,0.0,0.0
10.0,1.0,270.0,-24.0,0.0,0.0
10.0,2.0,283.02630615234375,-24.0,0.0,0.0
10.0,3.0,296.0526428222656,-24.0,0.0,0.0
10.0,4.0,316.2750244140625,-23.364826202392578,0.0,0.0
10.0,5.0,328.8341064453125,-23.20054817199707,0.0,0.0
10.0,6.0,341.4261474609375,-23.111265182495117,0.0,0.0
10.0,7.0,354.6355285644531,-10.36431884765625,0.0,0.0
10.0,8.0,362.7151794433594,-11.033976554870605,0.0,0.0
10.0,9.0,374.482666015625,-11.051553726196289,0.0,0.0
10.0,10.0,386.5660095214844,-14.132712364196777,0.0,0.0
10.0,11.0,398.6644287109375,-14.295089721679688,0.0,0.0
10.0,12.0,410.99298095703125,-11.575155258178711,0.0,0.0
10.0,13.0,423.85821533203125,-11.25699520111084,0.0,0.0
10.0,14.0,437.8912353515625,-11.760695457458496,0.0,0.0
10.0,15.0,450.5401916503906,-23.499507904052734,0.0,0.0
10.0,16.0,463.1802978515625,-23.902170181274414,0.0,0.0
10.0,17.0,476.1397705078125,-23.906002044677734,0.0,0.0
10.0,18.0,491.4473571777344,-24.0,0.0,0.0
10.0,19.0,504.47369384765625,-24.0,0.0,0.0
10.0,20.0,517.5,-24.0,0.0,0.0
11.0,1.0,285.0,-24.0,0.0,0.0
11.0,2.0,297.4342041015625,-24.0,0.0,0.0
11.0,3.0,309.868408203125,-24.0,0.0,0.0
11.0,4.0,327.42291259765625,-24.4754638671875,0.0,0.0
11.0,5.0,340.2159729003906,-23.61045265197754,0.0,0.0
11.0,6.0,351.18682861328125,-24.63616943359375,0.0,0.0
11.0,7.0,365.3172912597656,-10.678380966186523,0.0,0.0
11.0,8.0,374.0401611328125,-10.974267959594727,0.0,0.0
11.0,9.0,384.9512634277344,-10.816466331481934,0.0,0.0
11.0,10.0,396.6873474121094,-13.875295639038086,0.0,0.0
11.0,11.0,408.530029296875,-13.99132251739502,0.0,0.0
11.0,12.0,420.4516296386719,-11.129096984863281,0.0,0.0
11.0,13.0,432.6698303222656,-10.963431358337402,0.0,0.0
11.0,14.0,445.79217529296875,-11.75300407409668,0.0,0.0
11.0,15.0,457.93109130859375,-23.258852005004883,0.0,0.0
11.0,16.0,469.95892333984375,-23.746578216552734,0.0,0.0
11.0,17.0,482.3506164550781,-23.73201560974121,0.0,0.0
11.0,18.0,496.381591796875,-24.0,0.0,0.0
11.0,19.0,508.8157958984375,-24.0,0.0,0.0
11.0,20.0,521.25,-24.0,0.0,0.0
12.0,1.0,300.0,-24.0,0.0,0.0
12.0,2.0,311.84210205078125,-24.0,0.0,0.0
12.0,3.0,323.6842041015625,-24.0,0.0,0.0
12.0,4.0,338.4233703613281,-25.055734634399414,0.0,0.0
12.0,5.0,350.3843994140625,-24.335596084594727,0.0,0.0
12.0,6.0,361.8462219238281,-24.363628387451172,0.0,0.0
12.0,7.0,374.0036315917969,-11.34949779510498,0.0,0.0
12.0,8.0,385.289794921875,-11.20582103729248,0.0,0.0
12.0,9.0,396.5150146484375,-10.980027198791504,0.0,0.0
12.0,10.0,407.57196044921875,-14.261448860168457,0.0,0.0
12.0,11.0,418.87921142578125,-14.382893562316895,0.0,0.0
12.0,12.0,430.2481689453125,-11.47787094116211,0.0,0.0
12.0,13.0,441.5810852050781,-11.645309448242188,0.0,0.0
12.0,14.0,453.29119873046875,-11.781641960144043,0.0,0.0
12.0,15.0,465.13677978515625,-23.71782875061035,0.0,0.0
12.0,16.0,476.36688232421875,-23.719297409057617,0.0,0.0
12.0,17.0,488.0676574707031,-23.805269241333008,0.0,0.0
12.0,18.0,501.3157958984375,-24.0,0.0,0.0
12.0,19.0,513.1578979492188,-24.0,0.0,0.0
12.0,20.0,525.0,-24.0,0.0,0.0
13.0,1.0,315.0,-24.0,0.0,0.0
13.0,2.0,326.25,-24.0,0.0,0.0
13.0,3.0,337.5,-24.0,0.0,0.0
13.0,4.0,351.06787109375,-24.13360595703125,0.0,0.0
13.0,5.0,362.1734619140625,-24.034992218017578,0.0,0.0
13.0,6.0,373.2948303222656,-24.03654670715332,0.0,0.0
13.0,7.0,384.9880065917969,-11.530521392822266,0.0,0.0
13.0,8.0,395.69866943359375,-11.373281478881836,0.0,0.0
13.0,9.0,406.6397705078125,-11.085348129272461,0.0,0.0
13.0,10.0,417.4491882324219,-14.21783447265625,0.0,0.0
13.0,11.0,428.3492431640625,-14.324808120727539,0.0,0.0
13.0,12.0,439.2521057128906,-11.471555709838867,0.0,0.0
13.0,13.0,450.2194519042969,-11.103653907775879,0.0,0.0
13.0,14.0,460.90985107421875,-11.709882736206055,0.0,0.0
13.0,15.0,472.199462890625,-23.567487716674805,0.0,0.0
13.0,16.0,483.095458984375,-23.70690155029297,0.0,0.0
13.0,17.0,494.3345031738281,-23.630495071411133,0.0,0.0
13.0,18.0,506.25,-24.0,0.0,0.0
13.0,19.0,517.5,-24.0,0.0,0.0
13.0,20.0,528.75,-24.0,0.0,0.0
14.0,1.0,330.0,-24.0,0.0,0.0
14.0,2.0,340.65789794921875,-24.0,0.0,0.0
14.0,3.0,351.3157958984375,-24.0,0.0,0.0
14.0,4.0,363.7445068359375,-24.12095069885254,0.0,0.0
14.0,5.0,374.3019714355469,-23.993331909179688,0.0,0.0
14.0,6.0,385.08990478515625,-23.751495361328125,0.0,0.0
14.0,7.0,395.52813720703125,-11.83073902130127,0.0,0.0
14.0,8.0,405.9696044921875,-11.510968208312988,0.0,0.0
14.0,9.0,416.3877868652344,-11.295099258422852,0.0,0.0
14.0,10.0,426.7044677734375,-14.50735855102539,0.0,0.0
14.0,11.0,437.10821533203125,-14.574666976928711,0.0,0.0
14.0,12.0,447.5316162109375,-11.612600326538086,0.0,0.0
14.0,13.0,457.8768005371094,-11.6436128616333,0.0,0.0
14.0,14.0,468.25042724609375,-11.847490310668945,0.0,0.0
14.0,15.0,478.94024658203125,-23.86854362487793,0.0,0.0
14.0,16.0,489.4228820800781,-23.793577194213867,0.0,0.0
14.0,17.0,500.07232666015625,-23.775434494018555,0.0,0.0
14.0,18.0,511.1842041015625,-24.0,0.0,0.0
14.0,19.0,521.8421020507812,-24.0,0.0,0.0
14.0,20.0,532.5,-24.0,0.0,0.0
15.0,1.0,345.0,-24.0,0.0,0.0
15.0,2.0,355.0657958984375,-24.0,0.0,0.0
15.0,3.0,365.131591796875,-24.0,0.0,0.0
15.0,4.0,378.12908935546875,-23.601802825927734,0.0,0.0
15.0,5.0,387.896240234375,-23.57193946838379,0.0,0.0
15.0,6.0,397.3145446777344,-23.7600154876709,0.0,0.0
15.0,7.0,407.6036376953125,-11.192134857177734,0.0,0.0
15.0,8.0,416.5656433105469,-11.624048233032227,0.0,0.0
15.0,9.0,426.175537109375,-11.503189086914062,0.0,0.0
15.0,10.0,435.97796630859375,-14.46838092803955,0.0,0.0
15.0,11.0,445.77679443359375,-14.588167190551758,0.0,0.0
15.0,12.0,455.5711975097656,-11.713127136230469,0.0,0.0
15.0,13.0,465.23260498046875,-11.645893096923828,0.0,0.0
15.0,14.0,475.2040710449219,-11.913985252380371,0.0,0.0
15.0,15.0,485.22845458984375,-23.809612274169922,0.0,0.0
15.0,16.0,495.2462158203125,-23.781909942626953,0.0,0.0
15.0,17.0,505.2362365722656,-23.7982234954834,0.0,0.0
15.0,18.0,516.118408203125,-24.0,0.0,0.0
15.0,19.0,526.1842041015625,-24.0,0.0,0.0
15.0,20.0,536.25,-24.0,0.0,0.0
16.0,1.0,360.0,-24.0,0.0,0.0
16.0,2.0,369.4800109863281,-24.0,0.0,0.0
16.0,3.0,378.9599914550781,-24.0,0.0,0.0
16.0,4.0,388.3800048828125,-24.0,0.0,0.0
16.0,5.0,397.8599853515625,-24.0,0.0,0.0
16.0,6.0,407.3999938964844,-24.0,0.0,0.0
16.0,7.0,416.82000732421875,-12.0,0.0,0.0
16.0,8.0,426.29998779296875,-12.0,0.0,0.0
16.0,9.0,435.7799987792969,-12.0,0.0,0.0
16.0,10.0,445.260009765625,-15.0,0.0,0.0
16.0,11.0,454.739990234375,-15.0,0.0,0.0
16.0,12.0,464.2200012207031,-12.0,0.0,0.0
16.0,13.0,473.70001220703125,-12.0,0.0,0.0
16.0,14.0,483.17999267578125,-12.0,0.0,0.0
16.0,15.0,492.6000061035156,-24.0,0.0,0.0
16.0,16.0,502.0799865722656,-24.0,0.0,0.0
16.0,17.0,511.6199951171875,-24.0,0.0,0.0
16.0,18.0,521.0399780273438,-24.0,0.0,0.0
16.0,19.0,530.52001953125,-24.0,0.0,0.0
16.0,20.0,540.0,-24.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.5
15.0,1.0,345.0,-18.0,0.0,0.0
15.0,2.0,355.0657958984375,-18.0,0.0,0.0
15.0,3.0,365.131591796875,-18.0,0.0,0.0
15.0,4.0,377.7884521484375,-18.12775421142578,0.0,0.0
15.0,5.0,387.3939514160156,-18.089733123779297,0.0,0.0
15.0,6.0,397.4759216308594,-0.6590292453765869,0.0,0.0
15.0,7.0,408.3759460449219,25.307100296020508,0.0,0.0
15.0,8.0,418.1805725097656,37.47544860839844,0.0,0.0
15.0,9.0,426.8470764160156,37.02362060546875,0.0,0.0
15.0,10.0,436.6138916015625,37.38252639770508,0.0,0.0
15.0,11.0,445.93701171875,37.07053756713867,0.0,0.0
15.0,12.0,455.0485534667969,36.652565002441406,0.0,0.0
15.0,13.0,464.8520812988281,36.6357307434082,0.0,0.0
15.0,14.0,474.56976318359375,24.582948684692383,0.0,0.0
15.0,15.0,484.35064697265625,-0.5027475357055664,0.0,0.0
15.0,16.0,494.3782653808594,-17.936782836914062,0.0,0.0
15.0,17.0,504.4610595703125,-18.259675979614258,0.0,0.0
15.0,18.0,516.118408203125,-18.0,0.0,0.0
15.0,19.0,526.1842041015625,-18.0,0.0,0.0
15.0,20.0,536.25,-18.0,0.0,0.0
16.0,1.0,360.0,-18.0,0.0,0.0
16.0,2.0,369.4800109863281,-18.0,0.0,0.0
16.0,3.0,378.9599914550781,-18.0,0.0,0.0
16.0,4.0,388.3800048828125,-18.0,0.0,0.0
16.0,5.0,397.8599853515625,-18.0,0.0,0.0
16.0,6.0,407.3999938964844,0.0,0.0,0.0
16.0,7.0,416.82000732421875,24.0,0.0,0.0
16.0,8.0,426.29998779296875,36.0,0.0,0.0
16.0,9.0,435.7799987792969,36.0,0.0,0.0
16.0,10.0,445.260009765625,36.0,0.0,0.0
16.0,11.0,454.739990234375,36.0,0.0,0.0
16.0,12.0,464.2200012207031,36.0,0.0,0.0
16.0,13.0,473.70001220703125,36.0,0.0,0.0
16.0,14.0,483.17999267578125,24.0,0.0,0.0
16.0,15.0,492.6000061035156,0.0,0.0,0.0
16.0,16.0,502.0799865722656,-18.0,0.0,0.0
16.0,17.0,511.6199951171875,-18.0,0.0,0.0
16.0,18.0,521.0399780273438,-18.0,0.0,0.0
16.0,19.0,530.52001953125,-18.0,0.0,0.0
16.0,20.0,540.0,-18.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.5
